source-path,source-module,source-operation,target-path,target-module,target-operation,direction
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,vx,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.od_dist_total,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,ddict,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.signal_phase,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,i,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,vx,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,origs,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,W.get_nodes_in_area,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.od_dist_std,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,np.std,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,vx,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,menu_settings,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,menu_bar.addMenu,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x0,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.start_node.x,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,vx,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.od_dist_ave,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,ddict,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,y0,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.start_node.y,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dests,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,W.get_nodes_in_area,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,vy,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_volume,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,ddict,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,option_curve_direction,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,menu_settings.addMenu,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,vy,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x1,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,link.end_node.x,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.od_dist_std,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,ddict,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,vy,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,y1,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,link.end_node.y,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,df,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,pd.DataFrame,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,vy,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,volume,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,flow,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_tt_free,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,ddict,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,curve_right_action,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,option_curve_direction.addAction,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,volume,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,t_end,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x0,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.od_dist_min,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,ddict,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,volume,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,t_start,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.df_vehicle_groups,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,df,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,size,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,int,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,vx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_tt_ave,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,ddict,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x0,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid1,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,xx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dn,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.DELTAN,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid1,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,links,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.Link,s.W.LINKS,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,x,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.length,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid1,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,vy,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,adj_mat_time,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_tt_std,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,ddict,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,curve_left_action,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,option_curve_direction.addAction,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,y,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,y0,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,o,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,W.get_node,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,links,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,links,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,y,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,G,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,nx.DiGraph,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,y,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,y0,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,n_routes_per_od,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,n_routes_per_od,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_remain,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,ddict,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid1,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,vx,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,y,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,xx,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,dict_od_to_vehid,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,defaultdict,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid1,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,y,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.length,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,links,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,frozenset,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid1,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,adj_mat_dist,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid1,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,vy,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,option_display,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,menu_settings.addMenu,WRITE
apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,tmax,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,int,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_volume,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,l.cum_departure.l.cum_departure,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,d,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,W.get_node,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_remain,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,l.cum_arrival.l.cum_arrival,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_tt_free,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,l.u,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,show_names_action,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,option_display.addAction,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,vx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_remain,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,l.cum_departure.l.cum_departure,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid2,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.df_mfd,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,pd.DataFrame,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid2,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_tt_free,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,l.length,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,origs,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,origs_new,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,xmid2,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,vy,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,i,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.start_node.id,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_tt_std,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,np.std,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dests,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,dests_new,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,j,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,link.end_node.id,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,x2,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.linkc_tt_ave,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.average,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid2,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,vx,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,adj_mat_time,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.length,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,menu_Vehicle,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,menu_bar.addMenu,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid2,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,y1,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,adj_mat_time,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.u,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,o,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,veh.orig.name,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid2,apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,y2,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.df_linkc,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,pd.DataFrame,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,adj_mat_dist,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,link.length,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,ymid2,apps/UXsim/uxsim/OSMImporter2/OSMImporter2.py,uxsim.OSMImporter2.OSMImporter2,vy,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,action_show_vehicle,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,menu_Vehicle.addAction,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,adj_mat_time,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,np.inf,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,vols,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.dfs_link,WRITE
apps/UXsim/uxsim/utils.py,uxsim.utils,current_frame,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,sys._getframe,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,adj_mat_dist,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,np.inf,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,adj_mat_time,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,np.inf,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,menu_Animation,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,menu_bar.addMenu,WRITE
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,s.taxi.node_event,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.arrive_at_dest,WRITE
apps/UXsim/uxsim/utils.py,uxsim.utils,caller_frame,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,traceback.extract_stack.traceback.extract_stack,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,ts,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,np.linspace,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,adj_mat_dist,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,np.inf,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dist_time,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,floyd_warshall,WRITE
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,s.get_taxi_time,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.TIME,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,action_csv,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,menu_Animation.addAction,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,l,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.W.get_link,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,os,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,W.rng.choice,WRITE
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,s.arrival_time,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.TIME,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,dist_space,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,floyd_warshall,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.df_link_traffic_state,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,pd.DataFrame,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.analyzer.average_speed,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.v,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,ds,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,W.rng.choice,WRITE
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler.TaxiHandler,s.W,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,W,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.analyzer.average_speed,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.W.analyzer.average_speed,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.W.analyzer.average_speed,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.W.analyzer.average_speed_count,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,action_network_anim_detailed0,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,menu_Animation.addAction,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,o,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,veh.orig,WRITE
apps/UXsim/uxsim/OSMImporter/OSMImporter.py,uxsim.OSMImporter.OSMImporter,nname,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,str,WRITE
apps/UXsim/uxsim/TaxiHandler/TaxiHandler.py,uxsim.TaxiHandler.TaxiHandler,name,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,len,WRITE
apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,vols,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.dfs_link,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,s.link_old,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,s.link,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,s.df_link_cumulative,apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer,pd.DataFrame,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,d2,apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,d,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.RouteChoice,s.W,apps/UXsim/uxsim/DTAsolvers/DTAsolvers.py,uxsim.DTAsolvers.DTAsolvers,W,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,l_old,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,l,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.RouteChoice,s.adj_mat_time,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,np.zeros,WRITE
apps/UXsim/uxsim/uxsim.py,uxsim.uxsim,d2,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,W.rng.choice,WRITE
apps/UXsim/uxsim/ResultGUIViewer/ResultGUIViewer.py,uxsim.ResultGUIViewer.ResultGUIViewer.MainWindow,action_network_anim_detailed1,apps/UXsim/uxsim/Utilities/Utilities.py,uxsim.Utilities.Utilities,menu_Animation.addAction,WRITE
apps/UXsim/uxsim/analyzer.py,uxsim.analyzer,fname,apps/UXsim/uxsim/uxsim.py,uxsim.uxsim.World,s.W.name,WRITE
