source-path,source-module,source-operation,target-path,target-module,target-operation,direction
apps/anytree/src/anytree/node/lightnodemixin.py,anytree.node.lightnodemixin,children,apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin.NodeMixin,LightNodeMixin,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver.RootResolverError,msg,apps/anytree/src/anytree/resolver.py,anytree.resolver,root,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter.MermaidExporter,self.filter_,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,filter_,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.stop,apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,stop,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin,parentchildren,apps/anytree/src/anytree/resolver.py,anytree.resolver,parent.__children_or_empty,WRITE
apps/anytree/src/anytree/util/__init__.py,anytree.util.__init__,idx,apps/anytree/src/anytree/render.py,anytree.render,pchildren.index,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,indent,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,DotExporter,WRITE
apps/anytree/src/anytree/node/anynode.py,anytree.node.anynode.AnyNode,self.parent,apps/anytree/src/anytree/resolver.py,anytree.resolver,parent,WRITE
apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,filter_,apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter.AbstractIter,AbstractIter,WRITE
apps/anytree/src/anytree/node/lightnodemixin.py,anytree.node.lightnodemixin,self.children,apps/anytree/src/anytree/render.py,anytree.render,old_children,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,maxlevel,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,DotExporter,WRITE
apps/anytree/src/anytree/exporter/jsonexporter.py,anytree.exporter.jsonexporter,dictexporter.maxlevel,apps/anytree/src/anytree/exporter/jsonexporter.py,anytree.exporter.jsonexporter.JsonExporter,JsonExporter,WRITE
apps/anytree/src/anytree/render.py,anytree.render,nextitem,math,math,next,WRITE
apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,filter_,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,AbstractIter.__default_filter,WRITE
apps/anytree/src/anytree/node/symlinknode.py,anytree.node.symlinknode.SymlinkNode,self.target,apps/anytree/src/anytree/render.py,anytree.render,target,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter.MermaidExporter,self.edgefunc,apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,edgefunc,WRITE
apps/anytree/src/anytree/node/lightnodemixin.py,anytree.node.lightnodemixin,children,apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin.NodeMixin,LightNodeMixin,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver.ResolverError,self.child,apps/anytree/src/anytree/resolver.py,anytree.resolver,child,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,maxlevel,apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter.MermaidExporter,MermaidExporter,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin,msg,apps/anytree/src/anytree/search.py,anytree.search,value,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,nodename,apps/anytree/src/anytree/resolver.py,anytree.resolver,nodenamefunc,WRITE
apps/anytree/src/anytree/render.py,anytree.render.RenderTree,self.childiter,apps/anytree/src/anytree/render.py,anytree.render,childiter,WRITE
apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,stop,apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter.AbstractIter,AbstractIter,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,maxlevel,apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter.MermaidExporter,MermaidExporter,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin,parent.__children,apps/anytree/src/anytree/resolver.py,anytree.resolver,parentchildren,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin,child.parent,apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin.NodeMixin,NodeMixin,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,nodenamefunc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,DotExporter,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver.ResolverError,self.node,apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,node,WRITE
apps/anytree/src/anytree/util/__init__.py,anytree.util.__init__,pchildren,apps/anytree/src/anytree/resolver.py,anytree.resolver,node.parent.children,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,childname,apps/anytree/src/anytree/resolver.py,anytree.resolver,nodenamefunc,WRITE
apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,stop,apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,AbstractIter.__default_stop,WRITE
apps/anytree/src/anytree/render.py,anytree.render,classname,apps/anytree/src/anytree/render.py,anytree.render.AbstractStyle,AbstractStyle,WRITE
apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter.AbstractIter,self.stop,apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,stop,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.node,apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,node,WRITE
apps/anytree/src/anytree/render.py,anytree.render,item,apps/anytree/src/anytree/render.py,anytree.render,nextitem,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,nodenamefunc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,DotExporter,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter.MermaidExporter,self.maxlevel,apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter,maxlevel,WRITE
apps/anytree/src/anytree/search.py,anytree.search,msg,logging,logging,repr,WRITE
apps/anytree/src/anytree/util/__init__.py,anytree.util.__init__,idx,apps/anytree/src/anytree/render.py,anytree.render,pchildren.index,WRITE
apps/anytree/src/anytree/node/util.py,anytree.node.util,classname,apps/anytree/src/anytree/resolver.py,anytree.resolver,node.__class__.__name__,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter.MermaidExporter,self.__node_counter,apps/anytree/src/anytree/resolver.py,anytree.resolver,itertools.count,WRITE
apps/anytree/src/anytree/node/lightnodemixin.py,anytree.node.lightnodemixin,parentchildren,apps/anytree/src/anytree/resolver.py,anytree.resolver,parent.__children_or_empty,WRITE
apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter.AbstractIter,self.maxlevel,apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter,maxlevel,WRITE
apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,children,apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,AbstractIter._abort_at_level,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.graph,apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,graph,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,nodeattrfunc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,DotExporter,WRITE
apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter.DictExporter,self.dictcls,apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter,dictcls,WRITE
apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,children,apps/anytree/src/anytree/render.py,anytree.render,AbstractIter._get_children,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,nodeattrfunc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,DotExporter,WRITE
apps/anytree/src/anytree/render.py,anytree.render,nextitem,math,math,next,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,edge,apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,edgefunc,WRITE
apps/anytree/src/anytree/render.py,anytree.render,classname,apps/anytree/src/anytree/render.py,anytree.render.RenderTree,RenderTree,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver,matches,apps/anytree/src/anytree/resolver.py,anytree.resolver.Resolver,Resolver,WRITE
apps/anytree/src/anytree/node/util.py,anytree.node.util,nameblacklist,apps/anytree/src/anytree/node/util.py,anytree.node.util,nameblacklist,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.name,apps/anytree/src/anytree/resolver.py,anytree.resolver,name,WRITE
apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,node,apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter.AbstractIter,AbstractIter,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,edgeattrfunc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,DotExporter,WRITE
apps/anytree/src/anytree/iterators/levelordergroupiter.py,anytree.iterators.levelordergroupiter,next_children,apps/anytree/src/anytree/render.py,anytree.render,next_children,WRITE
apps/anytree/src/anytree/render.py,anytree.render,args,logging,logging,repr,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver,node,apps/anytree/src/anytree/resolver.py,anytree.resolver.Resolver,Resolver,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,num,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,UniqueDotExporter,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver,re_pat,apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,re.escape,WRITE
apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter.DictExporter,self.childiter,apps/anytree/src/anytree/render.py,anytree.render,childiter,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,indent,apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter.MermaidExporter,MermaidExporter,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.options,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,options,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin,parentchildren,apps/anytree/src/anytree/resolver.py,anytree.resolver,parent.__children_or_empty,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin,self.children,apps/anytree/src/anytree/render.py,anytree.render,old_children,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,edgeattrfunc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,DotExporter,WRITE
apps/anytree/src/anytree/render.py,anytree.render,item,apps/anytree/src/anytree/render.py,anytree.render,nextitem,WRITE
apps/anytree/src/anytree/iterators/levelordergroupiter.py,anytree.iterators.levelordergroupiter,next_children,apps/anytree/src/anytree/render.py,anytree.render,AbstractIter._get_children,WRITE
apps/anytree/src/anytree/render.py,anytree.render,args,apps/anytree/src/anytree/render.py,anytree.render.RenderTree,RenderTree,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,childname,apps/anytree/src/anytree/resolver.py,anytree.resolver,nodenamefunc,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,node_id,unittest,unittest,id,WRITE
apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter,maxlevel,apps/anytree/src/anytree/iterators/abstractiter.py,anytree.iterators.abstractiter.AbstractIter,AbstractIter,WRITE
apps/anytree/src/anytree/render.py,anytree.render.RenderTree,self.maxlevel,apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter,maxlevel,WRITE
apps/anytree/src/anytree/resolver.py,anytree.resolver,parts,apps/anytree/src/anytree/resolver.py,anytree.resolver.Resolver,Resolver,WRITE
apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin,children,apps/anytree/src/anytree/node/nodemixin.py,anytree.node.nodemixin.NodeMixin,NodeMixin,WRITE
apps/anytree/src/anytree/node/lightnodemixin.py,anytree.node.lightnodemixin,self.__parent,apps/anytree/src/anytree/resolver.py,anytree.resolver,parent,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,self.indent,apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,indent,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,nodenamefunc,apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter.MermaidExporter,MermaidExporter,WRITE
apps/anytree/src/anytree/util/__init__.py,anytree.util.__init__,pchildren,apps/anytree/src/anytree/resolver.py,anytree.resolver,node.parent.children,WRITE
apps/anytree/src/anytree/render.py,anytree.render,args,apps/anytree/src/anytree/render.py,anytree.render.RenderTree,RenderTree,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,edgetypefunc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,DotExporter,WRITE
apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter,nodenamefunc,apps/anytree/src/anytree/exporter/mermaidexporter.py,anytree.exporter.mermaidexporter.MermaidExporter,MermaidExporter,WRITE
apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter,edgetypefunc,apps/anytree/src/anytree/exporter/dotexporter.py,anytree.exporter.dotexporter.DotExporter,DotExporter,WRITE
apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter,data,apps/anytree/src/anytree/exporter/dictexporter.py,anytree.exporter.dictexporter,dictcls,WRITE
apps/anytree/src/anytree/render.py,anytree.render,CONT_STYLE,apps/anytree/src/anytree/render.py,anytree.render.ContStyle,ContStyle,WRITE
