name,files,modules,variables
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,bottom
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,newcolors
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,newcmp
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,N
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,vals
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,vals
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,vals
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,vals
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,newcmp
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,cdict
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,cdict
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,colors
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,cmap1
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,nodes
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,cmap2
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,colors
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,my_cmap
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,my_cmap_r
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,data
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,fig
colormap-manipulation.py,./apps/matplotlib/galleries/users_explain/colors/colormap-manipulation.py,colormap-manipulation,++empty++
figure_axes_enter_leave.py,./apps/matplotlib/galleries/examples/event_handling/figure_axes_enter_leave.py,figure_axes_enter_leave,fig
figure_axes_enter_leave.py,./apps/matplotlib/galleries/examples/event_handling/figure_axes_enter_leave.py,figure_axes_enter_leave,axs
boxplot_plot.py,./apps/matplotlib/galleries/plot_types/stats/boxplot_plot.py,boxplot_plot,D
boxplot_plot.py,./apps/matplotlib/galleries/plot_types/stats/boxplot_plot.py,boxplot_plot,fig
boxplot_plot.py,./apps/matplotlib/galleries/plot_types/stats/boxplot_plot.py,boxplot_plot,ax
boxplot_plot.py,./apps/matplotlib/galleries/plot_types/stats/boxplot_plot.py,boxplot_plot,VP
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,PARAMETERS
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,mu
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,scale
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,fig
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,axs
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,fig
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,ax_nstd
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,dependency_nstd
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,mu
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,scale
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,x
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,y
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,fig
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,ax_kwargs
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,dependency_kwargs
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,mu
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,scale
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,x
confidence_ellipse.py,./apps/matplotlib/galleries/examples/statistics/confidence_ellipse.py,confidence_ellipse,y
svg_filter_pie.py,./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,fig
svg_filter_pie.py,./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,ax
svg_filter_pie.py,./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,labels
svg_filter_pie.py,./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,fracs
svg_filter_pie.py,./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,explode
svg_filter_pie.py,./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,pies
svg_filter_pie.py,./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,f
svg_filter_pie.py,./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,filter_def
svg_filter_pie.py,./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,tree
svg_filter_pie.py,./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,xmlid
svg_filter_pie.py,./apps/matplotlib/galleries/examples/misc/svg_filter_pie.py,svg_filter_pie,fn
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,t
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,s
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,line
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,t
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,s
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,line
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,arr
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,r
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,theta
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,line
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ind
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,thisr
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,thistheta
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,x
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,y
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,annotations
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,t
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,BoxStyle._style_list
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ann
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ann
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ann
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,at
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ada
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,p1
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,p2
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,box
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,el
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,box1
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,box2
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,el1
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,el2
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,el3
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,box
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,anchored_box
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,++empty++
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,x
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,++empty++
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,an1
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,an2
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,an1
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,an2
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,++empty++
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,an1
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,an2
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,fig
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,ax
annotations.py,./apps/matplotlib/galleries/users_explain/text/annotations.py,annotations,t1
