source-path,source-module,source-operation,target-path,target-module,target-operation,direction
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,palette,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,ImagePalette,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,exif,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,exif.tobytes,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.is_animated,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,TiffImageFile,WRITE
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,palette.rawmode,./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,rawmode,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,im,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,im.reduce,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,self._layers_size,./apps/Pillow/src/PIL/ImageGrab.py,PIL.ImageGrab,size,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,xmp,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,im.encoderinfo.get,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,im_data,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,Image,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,self.tile,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,_maketile,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,xmp,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,TiffImageFile,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,kmin,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,lossless,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,kmax,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,lossless,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,self._fp,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,PsdImageFile,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,xmp,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,xmp.xmp,WRITE
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,palette.palette,./apps/Pillow/src/PIL/Image.py,PIL.Image,data,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.info,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,xmp,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,info,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,state.state,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,msg,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,background,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,angle,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,angle,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,_layer_data,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,io.BytesIO,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,mode,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,state.state,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.tag,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,ImageFileDirectory_v1.from_v2,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,bg_r,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,background,WRITE
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,palette,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,list,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,size,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,state.state,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,bg_g,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,background,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.ifd,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,ImageFileDirectory_v1.from_v2,WRITE
./apps/Pillow/src/PIL/ImageSequence.py,PIL.ImageSequence.Iterator,self.im,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,im,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,palette,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,state.state,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,bg_b,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,background,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,layers,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,_layerinfo,WRITE
./apps/Pillow/src/PIL/ImageSequence.py,PIL.ImageSequence.Iterator,self.position,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,getattr,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,bg_a,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,background,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,data,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,state.state,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,w,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,Image,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.__frame,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,frame,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,h,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,Image,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,self.info,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,info,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,self._n_frames,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,len,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,background,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,bg_a,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,post_trans,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,translate,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,background,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,bg_r,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,self._mode,./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,mode,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,background,./apps/Pillow/src/PIL/FliImagePlugin.py,PIL.FliImagePlugin,bg_g,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,center,./apps/Pillow/src/PIL/FontFile.py,PIL.FontFile,w,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,background,./apps/Pillow/src/PIL/FliImagePlugin.py,PIL.FliImagePlugin,bg_b,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,self._size,./apps/Pillow/src/PIL/ImageGrab.py,PIL.ImageGrab,size,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,center,./apps/Pillow/src/PIL/Image.py,PIL.Image,h,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,val,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,TiffImageFile,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,enc,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,_webp.WebPAnimEncoder,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,self._n_frames,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,len,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,angle,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,math.radians,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,self.im,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,core.new,WRITE
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,palette,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,range,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,cur_idx,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,im.tell,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,matrix,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,round,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,id,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,i16,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,matrix,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,round,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,matrix,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,round,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,nfr,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,getattr,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,matrix,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,round,WRITE
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,tostring,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,tobytes,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,n,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,math.ceil,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,encoder_args,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,args,WRITE
./apps/Pillow/src/PIL/ImageSequence.py,PIL.ImageSequence,im,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,im,WRITE
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,self._palette,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,bytearray,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,_,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,PsdImageFile,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,size,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,i32,WRITE
./apps/Pillow/src/PIL/ImageSequence.py,PIL.ImageSequence,current,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,imSequence.tell,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,mode,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,PsdImageFile,WRITE
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,index,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,len,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,frame,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,_convert_frame,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,_,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,PsdImageFile,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,encoder_args,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,encoder_args.encoder_args,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,data,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,val.val,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,tile,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,PsdImageFile,WRITE
./apps/Pillow/src/PIL/ImageSequence.py,PIL.ImageSequence,ims,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,Iterator,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,encoder_args,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,Image,WRITE
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,special_colors,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,image.info.get,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,blocks,./apps/Pillow/src/PIL/Image.py,PIL.Image,data,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,self._mode,./apps/Pillow/src/PIL/Jpeg2KImagePlugin.py,PIL.Jpeg2KImagePlugin,mode,WRITE
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,special_colors,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,image.info.get,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,val,./apps/Pillow/src/PIL/JpegImagePlugin.py,PIL.JpegImagePlugin,val.val,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,e,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,_getencoder,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,self.tile,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,tile,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,self.frame,./apps/Pillow/src/PIL/DdsImagePlugin.py,PIL.DdsImagePlugin,layer,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,a,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,matrix,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,self.fp,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,PsdImageFile,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,timestamp,./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,duration.duration,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,bufsize,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,max,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,b,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,matrix,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,timestamp,./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,duration,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,c,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,matrix,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,d,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,matrix,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,bytes_consumed,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,e.encode,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,e,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,matrix,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,errcode,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,e.encode,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,ct,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,si16,WRITE
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,index,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,i,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,f,./apps/Pillow/src/PIL/ImageDraw.py,PIL.ImageDraw,matrix,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,self.im,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,Image.core.new,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,data,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,e.encode,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,data,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,enc.assemble,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,matrix.matrix,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,transform,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,matrix.matrix,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,transform,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,msg,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,errcode,WRITE
./apps/Pillow/src/PIL/TiffImagePlugin.py,PIL.TiffImagePlugin,exif,./apps/Pillow/src/PIL/TarIO.py,PIL.TarIO,TiffImageFile,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,matrix.matrix,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,center.center,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,lossless,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,im.encoderinfo.get,WRITE
./apps/Pillow/src/PIL/PsdImagePlugin.py,PIL.PsdImagePlugin,y0,./apps/Pillow/src/PIL/XpmImagePlugin.py,PIL.XpmImagePlugin,si32,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,matrix.matrix,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,center.center,WRITE
./apps/Pillow/src/PIL/ImagePalette.py,PIL.ImagePalette,color,./apps/Pillow/src/PIL/IptcImagePlugin.py,PIL.IptcImagePlugin,color.color,WRITE
./apps/Pillow/src/PIL/WebPImagePlugin.py,PIL.WebPImagePlugin,quality,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,im.encoderinfo.get,WRITE
./apps/Pillow/src/PIL/Image.py,PIL.Image,transformed_x,./apps/Pillow/src/PIL/ImageOps.py,PIL.ImageOps,transform,WRITE
